crdb;brand;folder;name;seasons;name_source;seasons_source;prestige_cup_info;remark
Dodge_WidebodyChargerF9_1968;Dodge;Dodge Charger Hellacious;Dodge Charger Hellacious;;repository;;;
Donkervoort_D8GTOReward_2015;Donkervoort;Donkervoort D8 GTO Bare Naked Carbon Edition;Donkervoort D8 GTO Bare Naked Carbon Edition;070;repository;repository;;
Donkervoort_D8GTORewardRecycled_2015;Donkervoort;Donkervoort D8 GTO;Donkervoort D8 GTO;070;repository;repository;;
Ferrari_12CilindriReward_2024;Ferrari;Ferrari 12 Cilindri;Ferrari 12 Cilindri;221;repository;repository;;
Ferrari_12CilindriRewardRecycled_2024;Ferrari;Ferrari 12 Cilindri;Ferrari 12 Cilindri;221;repository;repository;;
Ferrari_12CilindriSpiderReward_2024;Ferrari;Ferrari 12 Cilindri Spider;Ferrari 12 Cilindri Spider;242;repository;repository;;
Ferrari_12CilindriSpiderRewardRecycled_2024;Ferrari;Ferrari 12 Cilindri Spider;Ferrari 12 Cilindri Spider;242;repository;repository;;
Ferrari_250GTOClassic_1962;Ferrari;Ferarri 250 GTO;Ferarri 250 GTO;;repository;;;
Ferrari_288GTO_1985;Ferrari;Ferrari 288 GTO;Ferrari 288 GTO;;repository;;;
Ferrari_296GTB_2022;Ferrari;Ferrari 296 GTB;Ferrari 296 GTB;;repository;;;
Ferrari_296GTBAssettoFiorano_2022;Ferrari;Ferrari 296 GTB Assetto Fiorano;Ferrari 296 GTB Assetto Fiorano;;repository;;;
Ferrari_296GTSReward_2023;Ferrari;Ferrari 296 GTS;Ferrari 296 GTS;192;repository;repository;;
Ferrari_296GTSRewardRecycled_2023;Ferrari;Ferrari 296 GTS;Ferrari 296 GTS;192;repository;repository;;
Ferrari_296SpecialeA_2026;Ferrari;Ferrari 296 Speciale A;Ferrari 296 Speciale A;;repository;;;
Ferrari_296SpecialeReward_2026;Ferrari;Ferrari 296 Speciale;Ferrari 296 Speciale;277;automatic;cdn;;
Ferrari_296SpecialeRewardRecycled_2026;Ferrari;Ferrari 296 Speciale;Ferrari 296 Speciale;277;automatic;cdn;;
Ferrari_458Speciale_2014;Ferrari;Ferrari 458 Speciale;Ferrari 458 Speciale;;repository;;;
Ferrari_488GTB70thAnniversary_2015;Ferrari;Ferrari 488 GTB '70th Anniversary';Ferrari 488 GTB ''70th Anniversary'';;repository;;;
Ferrari_488GTModificata_2021;Ferrari;Ferrari 488 GT Modificata;Ferrari 488 GT Modificata;;repository;;;
Ferrari_488PistaReward_2019;Ferrari;Ferrari 488 Pista;Ferrari 488 Pista;058;repository;repository;;
Ferrari_488PistaRewardRecycled_2019;Ferrari;Ferrari 488 Pista;Ferrari 488 Pista;058;repository;repository;;
Ferrari_488PistaSpiderReward_2019;Ferrari;Ferrari 488 Pista Spider;Ferrari 488 Pista Spider;071;repository;repository;;
Ferrari_488PistaSpiderRewardRecycled_2019;Ferrari;Ferrari 488 Pista Spider;Ferrari 488 Pista Spider;071;repository;repository;;
Ferrari_488Spider70thAnniversary_2015;Ferrari;Ferrari 488 Spider '70th Anniversary';Ferrari 488 Spider ''70th Anniversary'';;repository;;;
Ferrari_488Spider_2015;Ferrari;Ferrari 488 Spider;Ferrari 488 Spider;;repository;;;
Ferrari_512TR_1991;Ferrari;Ferrari 512 TR;Ferrari 512 TR;;repository;;;
Ferrari_599GTOReward_2010;Ferrari;Ferrari 599 GTO;Ferrari 599 GTO;012;repository;repository;;
Ferrari_599GTORewardRecycled_2010;Ferrari;Ferrari 599 GTO;Ferrari 599 GTO;012;repository;repository;;
Ferrari_599XXEvoluzione_2011;Ferrari;Ferrari 599XX Evoluzione;Ferrari 599XX Evo;;repository;;;
Ferrari_599XXReward_2010;Ferrari;Ferrari 599XX;Ferrari 599XX;266;repository;repository;;
Ferrari_599XXRewardRecycled_2010;Ferrari;Ferrari 599XX;Ferrari 599XX;266;repository;repository;;
Ferrari_812Competizione_2021;Ferrari;Ferrari 812 Competizione;Ferrari 812 Competizione;;repository;;;
Ferrari_812CompetizioneReward_2021;Ferrari;Ferrari 812 Competizione;Ferrari 812 Competizione;183;repository;repository;;
Ferrari_812CompetizioneRewardRecycled_2021;Ferrari;Ferrari 812 Competizione;Ferrari 812 Competizione;183;repository;repository;;different file names in the repository: Ferrari 812 Competizione | Ferrari 812 Competizione BluPozzi) | Ferrari 812 Competizione RossoCorsa) | Ferrari 812 Competizione RossoScuderia) | Ferrari 812 Competizione RossoMugello)
Ferrari_812GTSReward_2020;Ferrari;Ferrari 812 GTS;Ferrari 812 GTS;150;repository;repository;;repository Stage6 file: [149]
Ferrari_812GTSRewardRecycled_2020;Ferrari;Ferrari 812 GTS;Ferrari 812 GTS;150;repository;repository;;repository Stage6 file: [149]
Ferrari_812SuperfastReward_2018;Ferrari;Ferrari 812 Superfast;Ferrari 812 Superfast;025;repository;repository;;
Ferrari_812SuperfastRewardRecycled_2018;Ferrari;Ferrari 812 Superfast;Ferrari 812 Superfast;025;repository;repository;;
Ferrari_849Testarossa_2026;Ferrari;Ferrari 849 Testarossa;Ferrari 849 Testarossa;;repository;;;
Ferrari_AmalfiReward_2027;Ferrari;Ferrari Amalfi;Ferrari Amalfi;262;repository;repository;;
Ferrari_AmalfiRewardRecycled_2027;Ferrari;Ferrari Amalfi;Ferrari Amalfi;262;repository;repository;;
Ferrari_California30Reward_2012;Ferrari;Ferrari California;Ferrari California;003;repository;repository;;
Ferrari_California30RewardRecycled_2012;Ferrari;Ferrari California;Ferrari California;003;repository;repository;;
Ferrari_CaliforniaT70thAnniversary_2015;Ferrari;Ferrari California T '70th Anniversary';Ferrari California T ''70th Anniversary'';;repository;;;
Ferrari_DaytonaSP3_2022;Ferrari;Ferrari Daytona SP3;Ferrari Daytona SP3;;repository;;;
Ferrari_Dino246GTS_1973;Ferrari;Ferrari Dino 246 GTS;Ferrari Dino 246 GTS;;repository;;;
Ferrari_Enzo_2002;Ferrari;Ferrari Enzo;Ferrari Enzo;;repository;;;
Ferrari_EnzoGold_2002;Ferrari;Ferrari Enzo;Ferrari Enzo;;repository;;;different file names in the repository: Ferrari Enzo | Ferrar Enzo
Ferrari_F12berlinetta70thAnniversary_2014;Ferrari;Ferrari F12berlinetta '70th Anniversary';Ferrari F12berlinetta ''70th Anniversary'';;repository;;;
Ferrari_F12berlinetta_2014;Ferrari;Ferrari F12berlinetta;Ferrari F12berlinetta;;repository;;;
Ferrari_F12tdfReward_2016;Ferrari;Ferrari F12tdf;Ferrari F12tdf;021,082;repository;repository;;
Ferrari_F12tdfRewardRecycled_2016;Ferrari;Ferrari F12tdf;Ferrari F12tdf;021,082;repository;repository;;
Ferrari_F355Berlinetta_1994;Ferrari;Ferrari F355 Berlinetta;Ferrari F355 Berlinetta;;repository;;;
Ferrari_F40Competizione_1989;Ferrari;Ferrari F40 Competizione;Ferrari F40 Competizione;;repository;;;
Ferrari_F40Reward_1987;Ferrari;Ferrari F40;Ferrari F40;007;repository;repository;;
Ferrari_F40RewardRecycled_1987;Ferrari;Ferrari F40;Ferrari F40;007;repository;repository;;
Ferrari_F430Scuderia_2008;Ferrari;Ferrari F430 Scuderia;Ferrari F430 Scuderia;;repository;;;
Ferrari_F50Crew_1995;Ferrari;#Donna's Ferrari F50;Donna's Ferrari F50;;repository;;;
Ferrari_F50CrewRecycled_1995;Ferrari;Ferrari F50;Ferrari F50;;repository;;;
Ferrari_F50GT_1996;Ferrari;Ferrari F50 GT;Ferrari F50 GT;;repository;;;
Ferrari_F8SpiderReward_2020;Ferrari;Ferrari F8 Spider 2020;Ferrari F8 Spider 2020;119;repository;repository;;
Ferrari_F8SpiderRewardRecycled_2020;Ferrari;Ferrari F8 Spider 2020;Ferrari F8 Spider 2020;119;repository;repository;;different file names in the repository: Ferrari F8 Spider 2020 | Ferrari F8 Spider 2020 Spider
Ferrari_F8TributoReward_2020;Ferrari;Ferrari F8 Tributo;Ferrari F8 Tributo;086;repository;repository;;
Ferrari_F8TributoRewardRecycled_2020;Ferrari;Ferrari F8 Tributo;Ferrari F8 Tributo;086;repository;repository;;
Ferrari_FXXEvoluzione_2008;Ferrari;Ferrari FXX Evoluzione;Ferrari FXX Evoluzione;;repository;;;
Ferrari_FXXKEvo_2018;Ferrari;Ferrari FXX K EVO;Ferrari FXX K EVO;;repository;;;
Ferrari_FXXKReward_2014;Ferrari;Ferrari FXX K;Ferrari FXX K;013;repository;repository;;
Ferrari_FXXKRewardRecycled_2014;Ferrari;Ferrari FXX K;Ferrari Fxx K;013;repository;repository;;
Ferrari_GTC4Lusso70thAnniversary_2016;Ferrari;Ferrari GTC4Lusso '70th Anniversary';Ferrari GTC4Lusso ''70th Anniversary'';;repository;;;
Ferrari_GTC4LussoReward_2016;Ferrari;Ferrari GTC4Lusso;Ferrari GTC4Lusso;065;repository;repository;;
Ferrari_GTC4LussoRewardRecycled_2016;Ferrari;Ferrari GTC4Lusso;Ferrari GTC4Lusso;065;repository;repository;;
Ferrari_LaFerrari_2014;Ferrari;Ferrari Laferrari;Ferrari Laferrari;;repository;;;
Ferrari_LaFerrariAperta70thAnniversary_2017;Ferrari;Ferrari LaFerrari Aperta '70th Anniversary';Ferrari LaFerrari Aperta ''70th Anniversary'';;repository;;;
Ferrari_LaFerrariAperta_2017;Ferrari;Ferrari LaFerrari Aperta;Ferrari LaFerrari Aperta;;repository;;;
Ferrari_MonzaReward_2019;Ferrari;Ferrari Monza SP1;Ferrari Monza SP1;100;repository;repository;;
Ferrari_MonzaRewardRecycled_2019;Ferrari;Ferrari Monza SP2;Ferrari Monza SP2;100;repository;repository;;
Ferrari_MV512Testarossa_1986;Ferrari;Ferrari Testarossa;Ferrari Testarossa;;repository;;;
Ferrari_PortofinoReward_2018;Ferrari;Ferrari Portofino;Ferrari Portofino;052;repository;repository;;
Ferrari_PortofinoRewardRecycled_2018;Ferrari;Ferrari Portofino;Ferrari Portofino;052;repository;repository;;
Ferrari_PurosangueReward_2023;Ferrari;Ferrari Purosangue;Ferrari Purosangue;197;repository;repository;;repository Stage6 file: [196]
Ferrari_PurosangueRewardRecycled_2023;Ferrari;Ferrari Purosangue;Ferrari Purosangue;197;repository;repository;;repository Stage6 file: [196]
Ferrari_RomaReward_2020;Ferrari;Ferrari Roma;Ferrari Roma;131;repository;repository;;
Ferrari_RomaRewardRecycled_2020;Ferrari;Ferrari Roma;Ferrari Roma;131;repository;repository;;
Ferrari_SF90SpiderReward_2021;Ferrari;Ferrari SF90 Spider;Ferrari SF90 Spider;154;repository;repository;;
Ferrari_SF90SpiderRewardRecycled_2021;Ferrari;Ferrari SF90 Spider;Ferrari SF90 Spider;154;repository;repository;;
Ferrari_SF90Stradale_2020;Ferrari;Ferrari SF90 Stradale;Ferrari SF90 Stradale;;repository;;;
Ferrari_SF90StradaleAssettoFiorano_2021;Ferrari;Ferrari SF90 Stradale Assetto Fiorano;Ferrari SF90 Stradale Assetto Fiorano;;repository;;;
Ferrari_SF90StradaleAssettoFioranoF175_2021;Ferrari;Ferrari SF90 Stradale Assetto Fiorano F175;Ferrari SF90 Stradale Assetto Fiorano F175;;repository;;;
Ferrari_SF90StradaleGold_2020;Ferrari;Ferrari SF90 Stradale;Ferrari SF90 Stradale;;repository;;;
Ferrari_SF90XXSpiderReward_2024;Ferrari;Ferrari SF90 XX Spider;Ferrari SF90 XX Spider;236;repository;repository Stage6 file;;
Ferrari_SF90XXSpiderRewardRecycled_2024;Ferrari;Ferrari SF90 XX Spider;Ferrari SF90 XX Spider;236;repository;repository Stage6 file;;
Ferrari_SF90XXStradale_2024;Ferrari;Ferrari SF90 XX Stradale;Ferrari SF90 XX Stradale;;repository;;;
FnF_FlipCar_2013;Fast And Furious;FnF Flip Car;FnF Flip Car;;repository;;;
FnF_SupraMKIVF2_1994;Fast And Furious;FnF Supra Mk.IV;FnF Supra Mk.IV;;repository;;;
Ford_Durty30_2016;Ford;Ford Durty 30;Ford Durty 30;;repository;;;
Ford_Durty30Gold_2016;Ford;Ford Durty 30;Ford Durty 30;;repository;;;
Ford_DutchboysTorino_1969;Ford;Ford Dutchboys Torino 'CobraJET';Ford Dutchboys Torino 'CobraJET';;automatic;;;
Ford_EscortMk1RS2000LPClassic_1973;Ford;Ford Escort Mk1 RS2000;Ford Escort Mk1 RS2000;;repository;;;
Ford_EscortMKIF6_1970;Ford;Ford Escort MkI RS1600;Ford Escort MkI RS1600;;repository;;;
Ford_EscortRSCosworthCossieV2_1994;Ford;Ford Escort RS Cosworth COSSIE V2;Ford Escort RS Cosworth COSSIE V2;;repository;;;
Ford_F150Hoonitruck_1977;Ford;Ford F-150 Hoonitruck;Ford F-150 Hoonitruck;;repository;;;
Ford_F150SVTRaptor_2014;Ford;Ford F-150 SVT Raptor;Ford F-150 SVT Raptor;;repository;;;
Ford_F150SVTRaptorElite_2014;Ford;#Altay's Ford F-150 SVT Raptor;Altay's Ford F-150 SVT Raptor;;repository;;;
Ford_FiestaST_2016;Ford;Ford Fiesta ST;Ford Fiesta ST;;repository;;;
Ford_FocusRS_2017;Ford;Ford Focus RS;Ford Focus RS;;repository;;;
Ford_FocusRSElite_2017;Ford;#Altay's Ford Focus RS;Altay's Ford Focus RS;;repository;;;
Ford_FocusSTCrew_2014;Ford;#Sneak's Ford Focus TrackSTer;Sneak's Ford Focus TrackSTer;;repository;;;
Ford_FocusSTCrewRecycled_2014;Ford;Ford Focus TrackSTer;Ford Focus TrackSTer;;repository;;;
Ford_GT40MkII1_1966;Ford;Ford GT40 Mk2 #1;Ford GT40 Mk2 #1;;repository;;;
Ford_GT40MkII_1966;Ford;Ford GT40 Mk2;Ford GT40 Mk2;;repository;;;
Ford_GT_2005;Ford;Ford GT 2005;Ford GT 2005;;repository;;;
Ford_GTDaytonaHeritageEdition_2021;Ford;Ford GT Heritage Edition 2021;Ford GT Heritage Edition 2021;;repository;;;
Ford_GTElite_2017;Ford;#Altay's Ford GT;Altay's Ford GT;;repository;;;
Ford_GTHeritageEdition_2005;Ford;Ford GT Heritage Edition 2006;Ford GT ''HeritageEdition'' 2006;;repository;;;
Ford_GTHeritageEdition_2017;Ford;Ford GT Heritage Edition 2017;Ford GT Heritage Edition 2017;;repository;;;
Ford_GTLeMansRacecar_2016;Ford;Ford GT LM 2016;Ford GT LM 2016;;repository;;;
Ford_GTMk4_2024;Ford;Ford GT MkIV;Ford GT MkIV;;repository;;;
Ford_GTReward_2017;Ford;Ford GT;Ford GT;011;repository;repository;;
Ford_GTRewardRecycled66_2017;Ford;Ford GT '66 Heritage Edition;Ford GT '66 Heritage Edition;;repository;;;
Ford_GTRewardRecycled_2017;Ford;Ford GT 2017;Ford GT 2017;011;repository;repository;;
Ford_Mustang302_1970;Ford;Ford Mustang Boss 302;Ford Mustang Boss 302;;repository;;;
Ford_MustangCobraJet_2019;Ford;Ford Mustang Cobra Jet;Ford Mustang Cobra Jet;;repository;;;
Ford_MustangCobraJetVIP_2019;Ford;Ford Mustang Cobra Jet Boss 50th Edition;Ford Mustang Cobra Jet Boss 50th Edition;;repository;;;
Ford_MustangDarkHorse_2024;Ford;Ford Mustang GT Dark Horse 2024;Ford Mustang GT Dark Horse 2024;;repository;;;
Ford_MustangDarkHorseSCReward_2025;Ford;Ford Mustang Dark Horse SC;Ford Mustang Dark Horse SC;263;repository;repository;;
Ford_MustangDarkHorseSCRewardRecycled_2025;Ford;Ford Mustang Dark Horse SC;Ford Mustang Dark Horse SC;263;repository;repository;;
Ford_MustangF3_1967;Ford;Ford Mustang Fastback;Ford Mustang Fastback;;repository;;;
Ford_MustangFoxbodyF9_1987;Ford;Ford Mustang Fox Body;Ford Mustang Fox Body;;repository;;;
Ford_MustangGT350F9_2016;Ford;Ford Mustang GT350;Ford Mustang GT350;;repository;;;
Ford_MustangGT_2024;Ford;Ford Mustang GT 2024;Ford Mustang GT 2024;;repository;;;
Ford_MustangGTD_2025;Ford;Ford Mustang GTD;Ford Mustang GTD;;repository;;;
Ford_MustangGTFastbackTNR_2018;Ford;Ford Mustang GT (TNR);Ford Mustang GT (TNR);;repository;;;
Ford_MustangGTHoonicornV1_1965;Ford;Ford RTR Mustang Hoonicorn V1;Ford RTR Mustang Hoonicorn V1;;repository;;;
Ford_MustangGTHoonicornV2_1965;Ford;Ford RTR Mustang Hoonicorn V2;Ford RTR Mustang Hoonicorn V2;;repository;;;
Ford_MustangGTHPE750Silver_2015;Ford;Ford Mustang HPE750;Ford Mustang HPE750;;repository;;;
Ford_MustangGTPremium_2015;Ford;Ford Mustang GT Premium;Ford Mustang GT Premium;;repository;;;
Ford_MustangGTPremiumBoss_2015;Ford;#Kurtz's Ford Mustang HPE750;Kurtz's Ford Mustang HPE750;;repository;;;
Ford_MustangGTPremiumElite_2015;Ford;#Altay's Ford Mustang GT Premium;Altay's Ford Mustang GT Premium;;repository;;;
Ford_MustangMach1_2021;Ford;Ford Mustang Mach 1;Ford Mustang Mach 1;;repository;;;
Ford_MustangMachE1400_2021;Ford;Ford Mustang Mach-E 1400;Ford Mustang Mach-E 1400;;repository;;;
Ford_MustangMachEGTReward_2021;Ford;Ford Mustang Mach-E-GT Performance;Ford Mustang Mach-E-GT Performance;177;repository;repository;;
Ford_MustangMachEGTRewardRecycled_2021;Ford;Ford Mustang Mach-E-GT Performance;Ford Mustang Mach-E-GT Performance;177;repository;repository;;
Ford_MustangNASCAR_2022;Ford;Ford NASCAR Next Gen Mustang;Ford NASCAR Next Gen Mustang;;repository;;;
Ford_MustangRTRSpec3_2019;Ford;Ford Mustang RTR Spec 3;Ford Mustang RTR Spec 3;;repository;;;
Ford_MustangRTRSPEC5_2019;Ford;Ford RTR Spec 5 Mustang '10th Anniversary Edition';Ford Mustang ''10th Anniversary Edition RTR'' Spec 5;;repository;;;
Ford_MustangShelbyGT350LPClassic_1965;Ford;Ford Mustang Shelby GT350;Ford Mustang Shelby GT350;;repository;;;
Ford_MustangShelbyGT500Reward_2019;Ford;Ford Shelby GT500;Ford Shelby GT500;074;repository;repository;;
Ford_MustangShelbyGT500RewardRecycled_2019;Ford;Ford Shelby GT500;Ford Shelby GT500;074;repository;repository;;
Ford_MustangSVTCobraRLPClassic_1993;Ford;Ford Mustang SVT Cobra R;Ford Mustang SVT Cobra R;;repository;;;
Ford_RadRidesTroyRoadster_1936;Ford;Ford Rad Rides by Troy Roadster 'Fenderless';Ford Rad Rides by Troy Roadster 'Fenderless';;repository;;;
Ford_RingbrothersMustang_1969;Ford;Ford Ringbrothers Mustang Mach 1 'Kingpin';Ford Ringbrothers Mustang Mach 1 'Kingpin';;repository;;;
Ford_RingbrothersMustangMach1_1969;Ford;Ford Ringbrothers Mustang Mach 1 'Patriarc';Ford Ringbrothers Mustang Mach 1 'Patriarc';;repository;;;
Ford_RoushStage3Mustang_1996;Ford;Ford Jack Roush Edition Mustang;Ford Jack Roush Edition Mustang;;repository;;;
Ford_ROUSHStage3Mustang_2019;Ford;Ford ROUSH Stage 3 Mustang;Ford ROUSH Stage 3 Mustang;;repository;;;
Ford_RuffianGalaxie500_1964;Ford;Ford Ruffian Galaxie 500;Ford Ruffian Galaxie 500;;repository;;;
Ford_RuffianGT40_1966;Ford;Ford Ruffian 40;Ford Ruffian 40;;repository;;;
Ford_RuffianMustang_1970;Ford;Ford Ruffian Mustang '70';Ford Ruffian Mustang '70';;repository;;;
Ford_RuffianMustangFIAFastback_1967;Ford;Ford Ruffian Mustang '67';Ford Ruffian Mustang '67';;repository;;;
Ford_ShelbyGT350R_2016;Ford;Ford Shelby GT350R;Ford Shelby GT350R;;repository;;;
Ford_ShelbyGT350RElite_2016;Ford;#Altay's Ford Shelby GT350R;Altay's Ford Shelby GT350R;;repository;;;
Ford_SpeedShopF100_1956;Ford;Ford Classic Car Studio F-100 'Effy';Ford Classic Car Studio F-100 'Effy';;repository;;;
Ford_Supervan4_2022;Ford;Ford Supervan 4;Ford Supervan 4;;repository;;;
Ford_WeaverCustomsModelAElite_1931;Ford;#Priest's Ford Weaver Customs 'Twisted Mistress';Priest's Weaver Customs ''Twisted Mistress'';;repository;;;
Ford_WeaverCustomsModelALB_1931;Ford;Ford Model A Weaver Customs 'Twisted Mistress' (LB);Ford Model A Weaver Customs ''Twisted Mistress'';;repository;;;
Ford_WeaverCustomsModelAMS_1931;Ford;Ford Model A Weaver Customs 'Twisted Mistress' (MS);Ford Model A Weaver Customs ''Twisted Mistress''(AxaltaChaiBronze);;repository;;;
Ford_WeaverCustomsMustangFastback_1968;Ford;Ford Weaver Customs Mustang Fastback 'Shotgun';Ford Weaver Customs Mustang Fastback 'Shotgun';;repository;;;
FSD_ConceptCar_2027;FSD;FSD FrankNStein;FSD FrankNStein;;repository;;;
Ginetta_Akula_2019;Ginetta;Ginetta Akula;Ginetta Akula;;repository;;;
Ginetta_AkulaGold_2019;Ginetta;Ginetta Akula;Ginetta Akula;;repository;;;
GTA_SpanoCrew_2015;Spania GTA Motor;#Larry's GTA Spano;Larry's GTA Spano;;repository;;;
GTA_SpanoCrewRecycled_2015;Spania GTA Motor;Spania GTA Motor Spano;Spania GTA Spano;;repository;;;
Hennessey_CamaroExorcistReward_2017;Hennessey;Hennessey Exorcist;Hennessey Exorcist;062;repository;repository;;
Hennessey_CamaroExorcistRewardRecycled_2017;Hennessey;Hennessey Exorcist;Hennessey Exorcist;062;repository;repository;;
Hennessey_CamaroTheResurrection_2017;Hennessey;Hennessey ZL1 Camaro Resurrection;Hennessey ZL1 Camaro Resurrection;;repository;;;
Hennessey_VenomF5_2020;Hennessey;Hennessey Venom F5 'Concept';Hennessey Venom F5 ''Concept'';;repository;;;
Hennessey_VenomF5_2021;Hennessey;Hennessey Venom F5 2021;Hennessey Venom F5 2021;;repository;;;
Hennessey_VenomF5Gold_2020;Hennessey;Hennessey Venom F5 'Concept';Hennessey Venom F5 ''Concept'';;repository;;;
Hennessey_VenomF5Revolution_2023;Hennessey;Hennessey Venom F5 Revolution;Hennessey Venom F5 Revolution;;repository;;;
Hennessey_VenomF5RoadsterReward_2023;Hennessey;Hennessey Venom F5 Roadster;Hennessey Venom F5 Roadster;188;repository;repository;;
Hennessey_VenomF5RoadsterRewardRecycled_2023;Hennessey;Hennessey Venom F5 Roadster;Hennessey Venom F5 Roadster;188;repository;repository;;
Hennessey_VenomGT_2012;Hennessey;Hennessey Venom GT;Hennessey Venom GT;;repository;;;
Hennessey_VenomGTSpyderReward_2016;Hennessey;Hennessey Venom GT Spyder WFE;Hennessey Venom GT Spyder WFE;015;repository;repository;;
Hennessey_VenomGTSpyderRewardGold_2016;Hennessey;Hennessey Venom GT Spyder Final Edition;Hennessey Venom GT Spyder Final Edition;;repository;;;
Hennessey_VenomGTSpyderRewardRecycled_2016;Hennessey;Hennessey Venom GT Spyder;Hennessey Venom GT Spyder;015;repository;repository;;
Honda_AIMGAINGTNSXEvo_2017;Honda;Honda AIMGAIN GT Honda NSX;Honda AIMGAIN GT Honda NSX;;repository;;;
Honda_AIMGAINGTNSXReward_2017;Honda;Honda AIMGAIN GT NSX;Honda AIMGAIN GT NSX;099;repository;repository;;
Honda_AIMGAINGTNSXRewardRecycled_2017;Honda;Honda AIMGAIN GT NSX;Honda AIMGAIN GT NSX;099;repository;repository;;
Honda_Civic15VTECCrew_1994;Honda;#Angel's Honda Civic 1.5 VTEC;Angel's Honda Civic 1.5 VTEC;;repository;;;
Honda_Civic15VTECCrewRecycled_1994;Honda;Honda Civic 1.5 VTEC;Honda Civic 1.5 VTEC;;repository;;;
Honda_CivicEGTNR_1995;Honda;Honda Civic 1.5 VTEC (TNR);Honda Civic 1.5 VTEC (TNR);;automatic;;;
Honda_CivicEJ1F1_1993;Honda;Honda Civic EJ1;Honda Civic EJ1;;repository;;;
Honda_CivicTypeR_2017;Honda;Honda Civic Type R;Honda Civic Type R;;repository;;;
Honda_CivicTypeRElite_2017;Honda;#Rico's Honda Civic Type R;Rico's Honda Civic Type R;;repository;;;
Honda_CivicTypeRReward_2023;Honda;Honda Civic Type R 2023;Honda Civic Type R 2023;208;repository;repository;;
Honda_CivicTypeRRewardRecycled_2023;Honda;Honda Civic Type R 2023;Honda Civic Type R 2023;208;repository;repository;;
Honda_CivicTypeRTNR_2017;Honda;Honda Civic Type R (TNR);Honda Civic Type R;;repository;;;
Honda_CivicTypeRVaris_2017;Honda;Honda Varis Civic Type R;Honda Varis Civic Type R;;repository;;;
Honda_IndyTruck_2017;Honda;Honda Hoonigan Indy Truck;Honda Hoonigan Indy Truck;;repository;;;
Honda_LBNSXReward_2017;Honda;Honda LB NSX;Honda LB NSX;044;repository;repository;;
Honda_LBNSXRewardRecycled_2017;Honda;Honda LB NSX;Honda LB NSX;044;repository;repository;;
Honda_NSXLBWorksReward_1992;Honda;Honda LB NSX-R;Honda LB NSX-R;163;repository;repository;;
Honda_NSXLBWorksRewardRecycled_1992;Honda;Honda LB NSX-R;Honda LB NSX-R;163;repository;repository;;
Honda_NSXRClassic_1992;Honda;Honda NSX-R;Honda NSX-R;;repository;;;
Honda_NSXReward_2017;Honda;Honda NSX;Honda NSX;022;repository;repository;;
Honda_NSXRewardRecycled_2017;Honda;Honda NSX;Honda NSX;022;repository;repository;;
Honda_NSXRocketBunny_1992;Honda;Honda Rocket Bunny NSX;Honda Rocket Bunny NSX;;repository;;;
Honda_NSXTNR_1992;Honda;Honda 1992 NSX Type R (TNR);Honda 1992 NSX Type R;;repository;;;
Honda_S2000F1_2001;Honda;Honda Veilside S2000 F1;Honda Veilside S2000;;repository;;;
Honda_S2000F2_2001;Honda;Honda Veilside S2000 F2;Honda Veilside S2000;;repository;;;
Honda_S2000TNR_2001;Honda;Honda S2000 (TNR);Honda S2000 (TNR);;repository;;;
Honda_VarisS2000Reward_2005;Honda;Honda Varis S2000 'Dark Pather';Honda Varis S2000 'Dark Pather';260;repository;repository;;repository Stage6 file: [261]
Honda_VarisS2000RewardRecycled_2005;Honda;Honda Varis S2000 'Dark Pather';Honda Varis S2000 'Dark Pather';260;repository;repository;;repository Stage6 file: [261]
Honda_VeilsideNSXReward_1995;Honda;Honda Veilside Fortune NSX;Honda Veilside Fortune NSX;267;automatic;repository Stage6 file;;
Honda_VeilsideNSXRewardRecycled_1995;Honda;Honda Veilside Fortune NSX;Honda Veilside Fortune NSX;267;automatic;repository Stage6 file;;
Hyperion_XP1_2023;Hyperion;Hyperion X-16 Prometheus;Hyperion X-16 Prometheus;;repository;;;
Hyundai_ElantraNReward_2022;Hyundai;Hyundai Elantra N;Hyundai Elantra N;182;repository;repository;;
Hyundai_ElantraNRewardRecycled_2022;Hyundai;Hyundai Elantra N;Hyundai Elantra N;182;repository;repository;;different file names in the repository: Hyundai Elantra N | Hyundai Elantra N (CyberGray
Hyundai_IONIQ5NNPX1Reward_2024;Hyundai;Hyundai Ioniq 5 N NPX1;Hyundai IONIQ 5 N NPX1;240;repository;repository;;
Hyundai_IONIQ5NNPX1RewardRecycled_2024;Hyundai;Hyundai IONIQ 5 N NPX1;Hyundai IONIQ 5 N NPX1;240;repository;repository;;
Hyundai_Ioniq5NReward_2023;Hyundai;Hyundai IONIQ 5 N;Hyundai IONIQ 5 N;189;repository;repository;;
Hyundai_Ioniq5NRewardRecycled_2023;Hyundai;Hyundai IONIQ 5 N;Hyundai IONIQ 5 N;189;repository;repository;;
Hyundai_IONIQ6NReward_2025;Hyundai;Hyundai IONIQ 6 N;Hyundai IONIQ 6 N;257;repository;repository;;
Hyundai_IONIQ6NRewardRecycled_2025;Hyundai;Hyundai IONIQ 6 N;Hyundai IONIQ 6 N;257;repository;repository;;
Hyundai_NVision74Concept_2023;Hyundai;Hyundai N Vision 74;Hyundai N Vision 74;;repository;;;
